std,attendance 
1.754785511,66.0
0.339837957,64.0
1.07206512,62.0
1.069764551,62.0
1.067473835,62.0
3.873978177,69.0
1.043321733,65.0
2.452306496,67.0
0.330283422,64.0
1.787242352,61.0
1.038983537,65.0
0.331176594,64.0
0.375138755,63.0
2.448134402,67.0
0.326128914,64.0
0.325446636,64.0
3.203385627,59.0
3.196711907,59.0
2.484429231,60.0
1.773635059,61.0
1.769962937,61.0
4.584506362,70.0
1.046809627,65.0
3.161611184,68.0
2.449464353,67.0
2.444444959,67.0
1.733785339,66.0
4.552901826,70.0
2.513037338,60.0
0.31474875,64.0
2.508579635,60.0
1.092150757,62.0
0.384266109,63.0
1.027870946,65.0
1.796933329,61.0
1.793325029,61.0
5.318179859,56.0
0.0,18.0
0.0,65.0
0.0,35.0
14.8492424,77.0
7.071067812,71.0
10.07627163,42.0
22.76883835,16.0
15.2027958,74.0
11.81878477,33.0
10.69499007,67.0
16.42059081,78.0
17.67766953,27.0
24.42732517,14.0
12.61007093,68.0
15.7739205,26.0
18.1827458,76.0
11.03086579,67.0
8.220116331,39.0
25.70541122,12.0
20.46681294,79.0
16.11459138,26.0
13.5764502,69.0
20.3377379,80.0
19.05974187,23.0
23.64196151,15.0
10.54767615,64.0
10.9177287,33.0
20.09815043,78.0
5.73542167,58.0
5.3790623,42.0
24.99256727,13.0
23.00454061,82.0
16.0581669,26.0
7.733980419,60.0
17.78480692,75.0
17.7400613,24.0
22.72843225,16.0
4.714045208,55.0
0.917327716,47.0
11.49978923,65.0
2.574593921,45.0
1.820799962,46.0
16.95331624,24.0
9.680628552,62.0
7.120400843,38.0
4.885465034,41.0
8.359573502,60.0
4.27338446,42.0
9.718957035,34.0
6.746977204,38.0
1.010152545,49.0
5.939696962,39.0
9.428090416,61.0
7.397424788,37.0
7.951615879,36.0
3.640290466,42.0
11.00515281,63.0
10.72024388,32.0
4.056559955,53.0
5.047279438,40.0
16.08368306,24.0
3.653385036,52.0
17.50379081,72.0
5.040987053,40.0
6.869037303,57.0
19.68850444,19.0
4.068583633,41.0
4.006938427,41.0
11.37703149,63.0
2.724440833,43.0
10.5553621,62.0
16.77863377,23.0
13.75372486,27.0
15.72330495,69.0
6.441452185,56.0
0.621107308,46.0
11.24771187,63.0
16.11459138,24.0
8.228151636,35.0
1.649915823,49.0
16.29030812,70.0
11.14577064,31.0
18.32366832,73.0
14.03003333,27.0
22.24404585,15.0
3.872251421,52.0
17.80245308,72.0
1.274436641,45.0
21.1075438,77.0
25.27103212,11.0
15.19882329,25.0
3.849803586,52.0
17.79422559,72.0
12.47428593,29.0
26.83204119,85.0
16.82763691,23.0
18.04983099,21.0
5.929384988,55.0
17.06532964,71.0
3.593256908,52.0
18.95617573,74.0
23.23552883,14.0
15.30431113,25.0
10.75218253,62.0
8.547067404,59.0
9.743115552,33.0
24.66792514,82.0
22.49400062,15.0
11.77630172,30.0
0.942809042,48.0
21.25212674,77.0
3.541962149,52.0
20.32772738,76.0
21.20057653,17.0
11.20107202,31.0
7.82159343,58.0
5.650705495,55.0
5.614184013,39.0
23.87845207,81.0
21.8963405,16.0
13.99952585,27.0
0.842635581,48.0
20.47103351,76.0
6.277021672,56.0
21.65586378,78.0
22.70725163,15.0
12.00384472,30.0
8.434773747,59.0
5.562202161,55.0
4.303407676,41.0
23.7949654,81.0
24.10146267,13.0
14.79526479,26.0
4.264068165,53.0
18.26781128,73.0
1.287567572,49.0
23.73783654,81.0
24.86832158,12.0
12.75372888,29.0
9.802139655,61.0
13.94373876,67.0
7.919595949,36.0
24.43279601,82.0
22.78178538,15.0
16.30301439,24.0
11.19585737,63.0
18.14094639,73.0
3.753477777,42.0
18.74554508,74.0
23.52085597,14.0
10.01813701,33.0
12.52521812,65.0
18.76408525,74.0
15.0771913,26.0
20.84809601,77.0
22.84322231,15.0
14.96785386,26.0
15.33877787,69.0
22.96971073,80.0
13.0098697,29.0
9.557059577,61.0
22.12360342,16.0
6.526463831,38.0
18.10979034,73.0
20.10699344,76.0
20.77772914,18.0
20.11183106,76.0
20.07160936,19.0
8.002585727,36.0
13.83488089,67.0
19.37639943,75.0
16.5878932,24.0
5.301233295,55.0
20.74042855,18.0
5.15411359,40.0
20.88809687,77.0
18.6595378,74.0
22.92874091,15.0
17.27817417,72.0
20.08501059,19.0
1.690735767,45.0
13.78858223,67.0
19.33800313,75.0
17.33577175,23.0
4.582670178,41.0
17.91977674,22.0
8.198616463,59.0
18.70411486,74.0
12.2741637,65.0
18.03498413,22.0
17.93207832,73.0
21.55187037,17.0
7.370940321,37.0
18.69413553,74.0
19.30071774,75.0
13.15801794,29.0
2.538332035,44.0
19.40935961,20.0
1.091169855,49.0
15.85990513,70.0
11.55888623,64.0
17.34532934,23.0
22.1419407,79.0
17.36962301,23.0
8.136952911,36.0
8.790307829,60.0
12.26571568,65.0
3.978333783,42.0
0.263030059,48.0
15.92350078,25.0
1.772841882,45.0
9.495433919,61.0
4.524142913,54.0
17.31410991,23.0
24.99439885,83.0
17.35055004,23.0
12.34312442,30.0
1.024650104,46.0
9.537795155,61.0
11.60563332,64.0
4.513859726,54.0
12.40008164,30.0
4.600993445,41.0
5.98811148,39.0
1.033707671,46.0
2.436993014,44.0
15.87690426,70.0
15.16837909,26.0
9.469623854,34.0
3.092041495,43.0
2.553612699,51.0
7.470736862,58.0
13.77480743,67.0
22.89562991,15.0
0.267061789,47.0
5.1945152,40.0
2.572665098,51.0
0.25467829,47.0
22.27833897,79.0
18.65514067,21.0
15.05634481,26.0
0.497921025,48.0
0.208317765,47.0
15.98879466,70.0
14.51460339,68.0
15.12165239,26.0
0.271298112,47.0
8.720983635,35.0
1.877984002,50.0
10.80618831,32.0
15.29508885,69.0
0.260215295,47.0
16.4578399,24.0
0.897913373,46.0
3.711611879,42.0
1.937583936,50.0
1.225651754,49.0
8.264310505,59.0
19.94206206,19.0
2.959981875,43.0
6.208342936,56.0
1.563793843,45.0
6.894968422,57.0
4.755428048,54.0
17.80403462,22.0
2.691826951,51.0
2.953838516,43.0
7.623993415,58.0
8.607105014,35.0
9.741187448,61.0
5.793544036,39.0
16.33940447,24.0
6.969307057,57.0
0.60312049,48.0
4.828011136,54.0
3.643922537,42.0
13.2781797,66.0
16.36081125,24.0
14.1880848,27.0
11.93179105,64.0
2.025011893,50.0
11.88191931,64.0
0.138401683,47.0
4.089684965,53.0
23.40448487,14.0
6.271837964,56.0
13.29608856,66.0
2.956991994,43.0
8.327599026,59.0
0.15713484,47.0
17.77309224,22.0
1.314243293,49.0
6.947141881,57.0
0.828186709,46.0
0.120666686,47.0
3.643764536,42.0
15.61147955,25.0
9.106388682,60.0
0.085709913,47.0
1.324045584,49.0
8.54676892,35.0
9.805214032,61.0
12.77960428,29.0
7.803930138,36.0
5.61251422,55.0
2.15853649,44.0
6.306001458,56.0
9.220117833,34.0
5.610788661,55.0
15.55175758,25.0
9.158062584,34.0
12.72107909,65.0
9.156009672,60.0
7.789506432,36.0
3.512942635,52.0
19.05360024,20.0
2.857609309,51.0
11.30699546,63.0
11.97620286,64.0
18.37143467,21.0
19.75022389,75.0
19.08083455,20.0
14.087065,27.0
12.03838315,64.0
20.46012377,76.0
2.865528406,43.0
1.372875012,49.0
17.66465529,22.0
4.92163619,40.0
9.897339123,61.0
9.867256026,61.0
16.95127802,23.0
22.57828269,79.0
17.67340985,22.0
17.62033655,22.0
6.402068582,56.0
18.36789018,73.0
7.033187091,57.0
11.24236835,63.0
24.04163056,13.0
1.410041841,45.0
2.81594877,43.0
2.127541224,50.0
4.929071831,40.0
21.17197272,77.0
16.25728934,24.0
11.97982358,30.0
1.369253016,45.0
2.160038006,50.0
14.84517857,68.0
14.80264224,68.0
19.78888835,19.0
7.766087298,58.0
14.11401206,27.0
0.733147541,48.0
0.025967198,47.0
19.76911212,75.0
11.31172224,31.0
11.98516284,30.0
0.035552855,47.0
10.54160304,32.0
11.34709965,63.0
13.43111135,66.0
4.234827353,41.0
14.80054359,26.0
7.805371008,58.0
19.71762416,19.0
17.71051329,72.0
17.66225576,72.0
1.425742477,45.0
20.46202225,18.0
5.685520741,55.0
21.12743577,17.0
22.65212772,79.0
22.59139815,79.0
4.267219265,41.0
21.88636909,16.0
16.95927913,71.0
26.10480684,10.0
21.21507409,77.0
25.39054402,83.0
4.296604099,41.0
22.62184923,15.0
4.942343209,54.0
18.34415921,21.0
22.60900276,79.0
18.31865724,73.0
5.002872071,40.0
22.62193555,15.0
21.16399755,77.0
24.7341953,12.0
19.76272799,75.0
25.35457052,83.0
5.743438753,39.0
22.65620506,15.0
2.79253338,51.0
14.14213562,27.0
23.27559821,80.0
20.39566688,76.0
7.163453622,37.0
18.43085344,21.0
18.99819144,74.0
27.60185149,8.0
21.13580866,77.0
21.08336249,77.0
1.986549992,50.0
21.29526274,17.0
2.903317744,43.0
14.88746439,26.0
21.12308198,77.0
16.13379091,70.0
5.067023715,40.0
10.6977858,32.0
16.8384093,71.0
28.3476198,7.0
16.16097672,70.0
15.4166317,69.0
5.503874417,55.0
14.96624569,26.0
9.992535303,33.0
14.906621,26.0
16.16749148,70.0
14.01280731,67.0
2.245315372,44.0
2.240007297,44.0
9.757740039,61.0
24.83192637,12.0
9.793262932,61.0
7.65397551,58.0
11.1633657,63.0
9.320953025,34.0
8.593814043,35.0
14.2176041,27.0
2.746586062,51.0
6.973085348,57.0
7.662495834,58.0
10.69763156,32.0
10.4914536,62.0
15.63563576,25.0
9.250506521,34.0
11.93544704,64.0
14.02482018,67.0
7.877586431,36.0
0.099186924,47.0
17.73672811,22.0
3.586496557,42.0
10.53191853,62.0
11.2138257,63.0
17.73778152,22.0
22.51693156,79.0
20.57066543,18.0
16.99727567,23.0
9.850891145,61.0
22.52886008,79.0
3.429389842,52.0
9.066230338,60.0
22.70356696,15.0
5.014875724,40.0
4.873930767,54.0
5.568851877,55.0
10.6713043,32.0
26.041513,84.0
18.46607058,21.0
14.8982195,26.0
0.754450864,46.0
8.419752082,59.0
12.63516182,65.0
16.84158404,71.0
21.29648154,17.0
0.788696025,46.0
5.020608915,40.0
1.340493919,49.0
2.190379605,44.0
26.74421665,85.0
15.64903549,25.0
12.79356067,29.0
4.29920923,41.0
1.467692226,45.0
11.94224786,64.0
19.67916634,75.0
17.05470698,23.0
0.621664712,48.0
6.435994778,38.0
2.045034965,50.0
7.83819815,36.0
15.46430843,69.0
6.442690445,38.0
11.36899668,31.0
0.760829473,46.0
5.698874939,39.0
6.309012037,56.0
3.473481678,52.0
1.349407442,49.0
19.11775285,20.0
11.26494251,63.0
7.811096569,36.0
4.972603445,40.0
7.034001731,57.0
4.902796716,54.0
7.809412242,36.0
7.793762117,36.0
0.0,99.0
0.0,35.0
0.0,40.0
1.414213562,44.0
1.885618083,46.0
11.49048519,65.0
18.24335495,81.0
9.545941546,39.0
4.54568645,45.0
4.065863992,58.0
6.442528451,42.0
1.202081528,53.0
17.16341005,78.0
6.305035466,44.0
7.125460641,42.0
5.303300859,44.0
2.969848481,56.0
2.784232951,56.0
13.93416304,73.0
8.210295404,41.0
7.778174593,41.0
0.671751442,53.0
1.380541811,50.0
3.342686602,47.0
17.76990085,78.0
4.655119643,46.0
9.220672427,39.0
2.746837881,48.0
7.568661473,63.0
2.247589412,49.0
14.2152846,73.0
6.081118318,44.0
16.14940649,29.0
2.629553343,48.0
15.27779197,74.0
6.447150064,43.0
16.40487732,76.0
2.612366719,49.0
17.67766953,27.0
11.01597933,36.0
23.02629775,85.0
1.679378605,50.0
16.29794898,76.0
2.037140965,50.0
22.70963872,20.0
15.97418501,29.0
24.48160811,87.0
4.411731439,46.0
15.05986996,74.0
2.283365648,56.0
17.15816251,28.0
23.05168107,19.0
22.46103893,84.0
3.997872955,58.0
13.6351534,72.0
4.360491817,59.0
15.85204839,30.0
20.43033521,23.0
18.83137007,79.0
2.340767276,49.0
6.040369792,61.0
7.330340298,63.0
10.87321575,37.0
22.52477247,20.0
16.80220399,76.0
6.098795988,61.0
12.96725051,71.0
7.199632681,63.0
13.80441298,33.0
24.05202919,18.0
21.59237664,83.0
5.202285604,45.0
4.631051454,59.0
9.447732271,66.0
2.537835297,49.0
20.63987361,23.0
8.937829714,65.0
6.726818458,62.0
5.941533603,61.0
9.355566643,66.0
13.10385225,34.0
17.82792972,27.0
10.32725089,67.0
2.371394693,49.0
1.848700862,55.0
5.320136735,60.0
5.956334769,61.0
19.27277087,25.0
0.877787728,51.0
7.521044854,63.0
1.843244643,55.0
14.40926485,73.0
1.134479012,51.0
12.31288112,35.0
4.485946246,46.0
11.65221706,69.0
10.85967151,37.0
15.84361132,75.0
3.783385767,58.0
13.75250536,33.0
15.71348403,30.0
13.14511506,71.0
0.413062377,53.0
15.11267434,74.0
2.361599347,56.0
20.7712617,23.0
14.97046071,31.0
20.89300414,82.0
11.52517969,36.0
14.5022363,73.0
10.16547088,67.0
11.64797716,36.0
22.75482363,20.0
13.18880416,71.0
8.166144685,64.0
10.19722411,67.0
10.80951062,68.0
17.32411614,28.0
19.27923617,25.0
14.53763603,73.0
4.515976082,46.0
3.235013524,57.0
11.62343296,69.0
2.498057563,49.0
19.31033885,25.0
5.394540444,60.0
3.948484266,58.0
10.93209532,68.0
8.03985978,64.0
6.054601814,44.0
22.14504958,21.0
13.81033936,72.0
7.346353658,42.0
3.080199994,48.0
13.08413375,71.0
9.477341634,66.0
7.437715772,42.0
11.59447149,36.0
0.98065904,51.0
0.973552815,51.0
10.96778576,68.0
9.485332393,66.0
3.921684418,47.0
10.91533848,37.0
10.22585191,67.0
17.23081733,28.0
3.252691193,57.0
11.6575755,69.0
8.066789606,64.0
7.438954448,42.0
8.793750775,40.0
12.94948219,34.0
6.101722754,61.0
5.359125078,60.0
10.94397946,68.0
1.772358555,50.0
0.35583438,52.0
15.81018239,30.0
3.26079815,57.0
3.942791609,58.0
2.51267504,56.0
5.307720276,60.0
2.463893815,56.0
19.33631507,25.0
3.270911123,57.0
3.953761697,58.0
2.524156934,56.0
6.023186678,61.0
7.39286491,63.0
20.76705273,23.0
3.958124349,58.0
3.934841265,58.0
1.099943882,54.0
5.311523031,60.0
13.01403463,71.0
18.69769138,26.0
6.638722523,43.0
1.83606704,55.0
12.37237119,70.0
8.787192135,65.0
7.331788748,63.0
13.10111731,34.0
9.512734874,39.0
2.428251309,49.0
6.02393154,61.0
1.068346115,54.0
15.8315475,75.0
11.68246849,36.0
14.43329724,32.0
3.930460566,58.0
6.72312638,62.0
2.456265661,49.0
20.06554321,81.0
8.175922157,41.0
15.87143304,30.0
3.127307311,48.0
12.3653032,70.0
1.046229421,54.0
16.51830156,76.0
6.781796856,43.0
20.81878709,23.0
3.125411973,48.0
15.88703594,75.0
8.817831593,40.0
15.85242838,75.0
1.701908968,55.0
18.71245994,26.0
15.10325164,31.0
21.56163286,83.0
3.161583204,57.0
17.22092592,77.0
1.862047857,50.0
22.26213435,21.0
17.93449605,27.0
22.26556423,84.0
5.990582216,44.0
14.44800042,73.0
7.34278014,63.0
17.32574542,28.0
25.69262759,16.0
22.2883932,84.0
5.293658494,60.0
17.94003494,78.0
8.004321356,64.0
17.37326482,28.0
22.92730603,20.0
22.2282945,84.0
7.437136367,42.0
10.19542068,67.0
10.15070392,67.0
8.198115738,41.0
23.65118464,19.0
14.46966993,73.0
8.070770503,64.0
11.55649194,69.0
9.394850353,66.0
15.99264911,30.0
23.67009988,19.0
18.67716646,79.0
7.454331571,42.0
6.659821609,62.0
8.040393358,64.0
0.443042008,52.0
20.86257197,23.0
3.165976041,57.0
10.19508875,67.0
5.928152361,61.0
8.016751271,64.0
10.32604923,38.0
18.03122292,27.0
7.394803447,63.0
0.322440692,53.0
0.383133555,52.0
10.88719965,68.0
6.618295881,62.0
19.46770756,25.0
1.078684462,51.0
0.33421844,53.0
6.672116515,62.0
9.463719827,66.0
5.905297173,61.0
19.47535254,25.0
4.548782703,59.0
6.034697568,44.0
0.376406652,52.0
8.782587635,65.0
16.49826879,76.0
18.08173055,27.0
9.560507416,39.0
5.298023943,45.0
1.766452628,55.0
13.03171609,71.0
18.61960882,79.0
20.90124456,23.0
3.8333994,58.0
5.339430402,45.0
6.024549776,44.0
3.156360704,57.0
21.46337118,83.0
11.02374385,37.0
8.870515176,40.0
10.95257896,37.0
1.753926785,50.0
10.9350804,68.0
19.35173859,80.0
10.31031402,38.0
2.409125209,56.0
6.759545244,43.0
8.849921805,40.0
5.273838076,60.0
22.87209062,85.0
8.212191859,41.0
0.272151064,53.0
10.2990587,38.0
10.26390833,38.0
6.68384267,62.0
22.86951118,85.0
11.03421021,37.0
2.392735068,56.0
4.662633641,46.0
11.6944583,36.0
1.788980156,50.0
22.88347892,85.0
5.382908907,45.0
1.682587423,55.0
11.71378207,36.0
10.97058783,37.0
4.591572465,46.0
22.91072037,85.0
3.241671348,48.0
7.341095644,63.0
6.074275349,44.0
16.62724081,29.0
7.411022995,42.0
23.62595117,86.0
6.758049205,43.0
8.77036887,65.0
2.535291086,49.0
18.03456885,27.0
16.56809002,29.0
23.66258586,86.0
3.851522249,58.0
10.18365934,67.0
2.53636128,49.0
15.92194309,30.0
15.16787694,31.0
20.83027792,82.0
1.791626384,50.0
8.788018222,65.0
6.64637258,62.0
15.22751229,31.0
20.11611655,24.0
19.4230056,80.0
1.035102095,54.0
10.19677707,67.0
1.001381759,54.0
12.39653172,35.0
20.81966484,23.0
20.13260999,81.0
1.037647821,54.0
6.674754277,62.0
8.065176757,64.0
12.40443626,35.0
22.23871502,21.0
17.30865462,77.0
4.567416476,59.0
8.079463569,64.0
4.530796919,59.0
8.878571313,40.0
22.95455548,20.0
20.8262195,82.0
2.434467632,56.0
0.312255131,53.0
4.541955773,59.0
2.521947415,49.0
23.6681024,19.0
14.47477459,73.0
13.02387406,71.0
7.346383898,63.0
3.251111067,48.0
10.29342629,38.0
24.36768535,18.0
14.48295717,73.0
3.865647293,58.0
0.329203984,53.0
1.738627937,55.0
9.490729099,66.0
24.38359204,18.0
3.890050657,58.0
9.52096223,66.0
5.264017149,60.0
3.839398712,58.0
2.517757569,49.0
22.25675619,21.0
8.832199715,65.0
3.166855237,57.0
0.337525637,53.0
0.336627962,53.0
12.32466488,70.0
20.14880196,24.0
5.285576546,45.0
6.012268447,61.0
3.175484784,57.0
11.63024059,69.0
7.368311132,63.0
18.04043004,27.0
0.343451865,53.0
1.773262602,50.0
1.757717632,55.0
1.067949932,51.0
17.27231012,77.0
13.0996064,34.0
11.65550692,36.0
3.185588203,57.0
1.766867326,55.0
11.63675221,69.0
11.60729207,69.0
8.876332852,40.0
10.9699513,37.0
7.396194799,63.0
7.434368288,42.0
8.80701496,65.0
12.31176944,70.0
3.23650865,48.0
19.45157761,25.0
10.22154357,67.0
15.196685,31.0
10.9392554,68.0
18.67144122,79.0
1.124785051,51.0
22.98875029,20.0
3.87184079,58.0
15.18301057,31.0
16.59641401,76.0
17.96701831,78.0
0.994048663,54.0
19.46503101,25.0
13.73588918,72.0
17.33513819,28.0
11.6283541,69.0
22.1818891,84.0
3.082648848,57.0
21.6146251,22.0
2.421254263,56.0
17.33665349,28.0
15.15443236,74.0
19.35143288,80.0
4.491621948,59.0
18.09332246,27.0
11.57804748,69.0
22.31094963,21.0
12.3085913,70.0
23.56749167,86.0
7.992598177,64.0
24.47765252,18.0
4.503325215,59.0
21.60983345,22.0
15.83043415,75.0
22.84909578,85.0
7.27609649,63.0
22.37131226,21.0
14.36551708,73.0
23.76423946,19.0
12.27038238,70.0
25.64738546,89.0
12.18485131,70.0
27.3515259,14.0
2.341696672,56.0
20.2403384,24.0
10.14256289,67.0
21.4084846,83.0
9.366807828,66.0
20.28659566,24.0
9.391066388,66.0
20.26258968,24.0
6.592914107,62.0
20.68947819,82.0
13.58854545,72.0
23.83584237,19.0
3.733153268,58.0
18.14753351,27.0
5.175714201,60.0
23.50938316,86.0
13.58042959,72.0
22.43345898,21.0
8.660534133,65.0
20.28712165,24.0
2.335273254,56.0
16.44212535,76.0
18.52378021,79.0
21.02926521,23.0
0.183546867,53.0
14.63455818,32.0
1.196987962,51.0
17.85706237,78.0
18.52500424,79.0
18.91175694,26.0
8.647202885,65.0
14.65652986,32.0
5.452710451,45.0
14.31632894,73.0
19.93157239,81.0
18.21424744,27.0
4.404013604,59.0
16.7743882,29.0
7.566334752,42.0
17.14697496,77.0
23.46255957,86.0
19.63056197,25.0
10.75294964,68.0
15.37848797,31.0
8.996129947,40.0
13.60352476,72.0
21.33824061,83.0
15.40001118,31.0
4.390073882,59.0
18.90617828,26.0
8.988524708,40.0
17.84555404,78.0
20.63246714,82.0
17.5161261,28.0
0.0,78.0
0.0,21.0
0.0,46.0
6.363961031,64.0
8.485281374,73.0
1.060660172,63.0
7.071067812,74.0
22.39171474,26.0
7.071067812,46.0
9.280776503,71.0
5.106882309,66.0
0.777817459,60.0
14.20641806,81.0
24.57196065,23.0
13.5438145,37.0
7.778174593,68.0
10.55946127,73.0
2.607456256,62.0
13.76778497,79.0
26.39865316,20.0
14.29100021,36.0
5.904341623,65.0
13.03096782,76.0
1.060660172,56.0
19.27634573,86.0
25.57369525,21.0
19.12016736,29.0
10.17145908,71.0
14.56116186,78.0
3.687056788,52.0
19.65269192,86.0
24.06520079,23.0
16.44593514,33.0
5.303300859,64.0
18.85618083,84.0
7.778174593,46.0
17.85949699,83.0
21.13463602,27.0
19.87543385,28.0
13.00704316,75.0
18.18533594,83.0
9.846461928,43.0
17.29824638,82.0
19.00770371,30.0
13.73102703,37.0
5.239018424,64.0
19.64185503,85.0
9.146272496,44.0
14.57843555,78.0
18.26692518,31.0
17.20145476,32.0
14.32598339,77.0
19.59101729,85.0
10.60660172,42.0
15.26283316,79.0
21.80245909,26.0
11.68654662,40.0
8.66205807,69.0
22.40412012,89.0
12.03300678,40.0
13.19533163,76.0
19.0093873,30.0
15.22018367,35.0
18.41899116,83.0
18.82250908,84.0
14.1863298,37.0
16.6659629,81.0
25.37013421,21.0
12.45352241,39.0
9.327570334,70.0
21.73584758,88.0
12.03091681,40.0
13.23584383,76.0
22.50956587,25.0
11.04248946,41.0
19.10143859,84.0
17.45139536,82.0
16.27276,34.0
18.13682978,83.0
28.86446143,16.0
13.13965512,38.0
15.65357637,79.0
22.44409302,89.0
17.64317652,32.0
16.10158815,80.0
28.10749455,17.0
11.70469695,40.0
21.27898081,87.0
23.13133218,90.0
21.17302691,27.0
19.61625441,85.0
29.54920671,15.0
15.23776261,35.0
19.1994863,84.0
21.79105414,88.0
17.61749023,32.0
14.75248042,78.0
29.48487964,15.0
7.486584168,46.0
20.58546578,86.0
21.77746036,88.0
25.34270704,21.0
16.91455429,81.0
25.96191074,20.0
8.203811685,45.0
24.08922429,91.0
21.75868581,88.0
21.87361449,26.0
9.853235614,71.0
28.76877034,16.0
0.921184981,58.0
23.33452378,90.0
21.72282994,88.0
26.12507018,20.0
17.55877547,82.0
26.75220655,19.0
6.892753928,47.0
24.01115182,91.0
23.10486517,90.0
20.56002853,28.0
4.854674288,64.0
28.84406412,16.0
3.65241106,62.0
21.15524386,87.0
20.28189207,86.0
21.2645257,27.0
16.78388656,81.0
25.43900825,21.0
6.297147792,48.0
22.51693156,89.0
19.53588037,85.0
17.80277304,32.0
6.892941676,67.0
28.94852307,16.0
1.446113116,59.0
22.49021717,89.0
20.21801611,86.0
24.85272363,22.0
18.84929901,84.0
29.0221218,16.0
9.858798143,43.0
22.50619869,89.0
21.64448842,88.0
14.31642251,37.0
8.252875649,69.0
26.91425186,19.0
0.658340796,58.0
21.01947555,87.0
18.76959633,84.0
24.90162529,22.0
17.40716559,82.0
26.25723181,20.0
9.927591895,43.0
23.15309507,90.0
20.19182697,86.0
19.28013879,30.0
3.325682861,62.0
27.60889362,18.0
3.481487528,62.0
20.32260692,86.0
19.49213221,85.0
23.4936228,24.0
16.00432988,80.0
26.25897775,20.0
7.825893456,46.0
23.1448122,90.0
20.89607676,87.0
19.29208802,30.0
7.532592597,68.0
28.36003269,17.0
0.075313148,57.0
21.71649709,88.0
20.88652837,87.0
24.92962512,22.0
16.69262482,81.0
26.99197265,19.0
9.261078528,44.0
22.43055204,89.0
21.60071393,88.0
18.59929185,31.0
6.115091046,66.0
27.67144537,18.0
1.312640213,59.0
21.6988537,88.0
20.87703792,87.0
22.83878044,25.0
18.77846279,84.0
28.44394052,17.0
10.70869735,42.0
22.40550583,89.0
20.17686175,86.0
15.09859059,36.0
8.896217776,70.0
28.43158516,17.0
0.849993644,56.0
19.55478289,85.0
21.56494373,88.0
26.38301985,20.0
15.96194851,80.0
24.22019288,23.0
12.13807419,40.0
24.50832104,92.0
19.46126723,85.0
18.62981331,31.0
4.681534551,64.0
23.48703701,24.0
0.15176926,57.0
16.73714886,81.0
20.87843791,87.0
22.14808019,26.0
12.44034275,75.0
20.69465846,28.0
11.44775718,41.0
21.68349615,88.0
20.17412164,86.0
20.7406975,28.0
7.508487356,68.0
27.01409796,19.0
2.958769389,53.0
17.46683494,82.0
23.72197955,91.0
24.95444113,22.0
13.87337106,77.0
24.20088884,23.0
10.7175826,42.0
23.11986636,90.0
21.60918323,88.0
21.42909002,27.0
9.640949285,71.0
27.71362367,18.0
2.247920248,54.0
20.29089024,86.0
23.72327946,91.0
25.66309956,21.0
12.46692986,75.0
24.90285036,22.0
7.898533194,46.0
25.22813177,93.0
20.1928215,86.0
24.25257418,23.0
9.648013445,71.0
26.30437226,20.0
1.267510911,59.0
23.09200368,90.0
22.29277799,89.0
27.09320204,19.0
13.86217906,77.0
27.03964834,19.0
4.394368053,51.0
25.20208403,93.0
20.87526887,87.0
24.28204687,23.0
8.212017001,69.0
28.44421207,17.0
1.953627036,60.0
23.77994537,91.0
20.86935543,87.0
25.69891208,21.0
15.25369648,79.0
27.06738981,19.0
3.718453421,52.0
24.47133391,92.0
20.15118865,86.0
25.0078299,22.0
6.081656042,66.0
25.64065612,21.0
1.929200765,60.0
23.75985117,91.0
20.14857075,86.0
25.71705148,21.0
11.71589191,74.0
23.55189364,24.0
1.625562822,55.0
20.92464148,87.0
20.84799444,87.0
25.7268157,21.0
6.070833129,66.0
25.65567865,21.0
1.914549047,60.0
23.74912236,91.0
20.14113832,86.0
25.02400391,22.0
12.40833999,75.0
22.16102742,26.0
0.239866611,57.0
21.60410402,88.0
20.11904873,86.0
25.75253228,21.0
7.455418536,68.0
24.27978805,23.0
3.990626852,63.0
23.00291508,90.0
17.99112924,83.0
25.76096554,21.0
14.49448235,78.0
25.01811135,22.0
1.140958738,59.0
22.27864136,89.0
20.08945124,86.0
26.49040304,20.0
5.311578029,65.0
25.01036685,22.0
4.672542817,64.0
24.39050112,92.0
16.55750037,81.0
24.37424987,23.0
13.05945081,76.0
24.33741379,23.0
1.114787238,59.0
21.55068622,88.0
20.77612449,87.0
26.5142233,20.0
6.698188352,67.0
25.74593921,21.0
0.415679386,58.0
24.37942042,92.0
18.66312946,84.0
25.09781537,22.0
10.93004173,73.0
22.93872187,25.0
0.310328995,57.0
23.65714125,91.0
20.05892321,86.0
27.93730581,18.0
8.804902396,70.0
27.87833958,18.0
0.40468265,58.0
22.25651129,89.0
20.07361544,86.0
24.39949558,23.0
13.03741561,76.0
25.77511355,21.0
0.318304865,57.0
23.65186989,91.0
21.46589325,88.0
27.24266485,19.0
9.4984493,71.0
27.18993932,19.0
2.50110173,61.0
25.054174,93.0
18.6350796,84.0
25.13140689,22.0
13.71911573,77.0
25.80319482,21.0
0.35870723,58.0
23.62435534,91.0
21.44070736,88.0
25.86048904,21.0
9.467487335,71.0
26.51853621,20.0
2.465756311,61.0
25.02147853,93.0
18.60436218,84.0
24.45946639,23.0
13.68542076,77.0
25.83935967,21.0
0.382435217,57.0
23.59273693,91.0
21.41127256,88.0
26.5974858,20.0
9.438595252,71.0
27.25503804,19.0
